source_city,target_city,edge_weight,shared_projects
Hamburg,Hsinchu,4,4
Ann Arbor,Phoenix,4,4
Bangkok,Dallas,4,4
Bangkok,Redmond,4,4
Bangkok,Hsinchu,4,4
Bangkok,Tel Aviv,4,4
Chicago,Hsinchu,4,4
Delft,Houston,4,4
Brisbane,Chengdu,4,4
Brisbane,Chennai,4,4
Brisbane,Kolkata,4,4
Brisbane,Nanjing,4,4
Cairo,Wuhan,4,4
Cairo,Palo Alto,4,4
Cairo,Dubai,4,4
Dubai,Istanbul,4,4
Ankara,Dallas,4,4
Istanbul,Tel Aviv,4,4
Hefei,Melbourne,4,4
Hefei,Pune,4,4
Kyoto,Wuhan,4,4
Cupertino,Denver,4,4
Chennai,Cupertino,4,4
Hsinchu,San Diego,4,4
Hanoi,Madrid,4,4
Austin,Kyoto,4,4
Kuala Lumpur,San Diego,4,4
Kuala Lumpur,San Jose,4,4
Chengdu,Kuala Lumpur,4,4
Geneva,Stockholm,4,4
Geneva,Mountain View,4,4
Geneva,Kyoto,4,4
Ankara,Mountain View,4,4
Boulder,Wuhan,4,4
Cupertino,Madrid,4,4
Delhi,Edinburgh,4,4
Boulder,Tel Aviv,4,4
Lausanne,Vienna,4,4
Hsinchu,Moscow,4,4
Abu Dhabi,Cupertino,4,4
Hsinchu,Melbourne,4,4
Kuala Lumpur,New Delhi,4,4
Abu Dhabi,Taipei,4,4
Ho Chi Minh City,Philadelphia,4,4
Atlanta,Geneva,4,4
Budapest,Pittsburgh,4,4
Abu Dhabi,Wuhan,4,4
Delhi,Kuala Lumpur,4,4
Copenhagen,Miami,4,4
San Diego,Tianjin,4,4
Hanoi,Tel Aviv,4,4
Bangkok,Ho Chi Minh City,4,4
Copenhagen,Delft,4,4
New Delhi,Suzhou,4,4
Geneva,Houston,4,4
Miami,Suzhou,4,4
Dallas,Kuala Lumpur,4,4
Delft,Philadelphia,4,4
Dalian,Paris,4,4
Hsinchu,Pune,4,4
Dublin,Hsinchu,4,4
Daejeon,Zurich,4,4
Dalian,Hefei,4,4
Suzhou,Warsaw,4,4
Ottawa,Rome,4,4
Cupertino,Prague,4,4
Dallas,Geneva,4,4
Dublin,Geneva,4,4
Hefei,Istanbul,4,4
Athens,Taipei,4,4
Dalian,Vienna,4,4
Dalian,Warsaw,4,4
Lisbon,Suzhou,4,4
Ankara,Dublin,4,4
Kuala Lumpur,Vienna,4,4
Chengdu,Jakarta,4,4
Houston,Jakarta,4,4
Houston,Waterloo,4,4
Istanbul,Ottawa,4,4
Jakarta,Lisbon,4,4
Jakarta,Palo Alto,4,4
Hefei,Montreal,4,4
Hefei,Vienna,4,4
Milan,Oxford,4,4
Kyoto,Munich,4,4
Cupertino,Houston,4,4
Philadelphia,Suzhou,4,4
Cambridge,Daejeon,4,4
Ankara,Hanoi,4,4
Geneva,Prague,4,4
Kyoto,Paris,4,4
Suzhou,Tel Aviv,4,4
Milan,Tel Aviv,4,4
Chennai,Oxford,4,4
Lausanne,Miami,4,4
Paris,Tianjin,3,3
Chengdu,Lausanne,3,3
Budapest,Xi'an,3,3
Hsinchu,Palo Alto,3,3
Athens,Kuala Lumpur,3,3
Edmonton,Sao Paulo,3,3
Ann Arbor,Miami,3,3
Barcelona,Hsinchu,3,3
Lisbon,Oxford,3,3
Amsterdam,Dalian,3,3
Bangkok,Brisbane,3,3
Denver,Lausanne,3,3
Bangkok,Istanbul,3,3
Boston,Daejeon,3,3
Boston,Dalian,3,3
Ho Chi Minh City,Tianjin,3,3
San Jose,Tianjin,3,3
Dallas,Hanoi,3,3
Hamburg,Kyoto,3,3
Brisbane,Ho Chi Minh City,3,3
Hsinchu,Warsaw,3,3
Lausanne,Milan,3,3
Dalian,Tianjin,3,3
Ann Arbor,Delhi,3,3
Hamburg,Hanoi,3,3
Montreal,Tianjin,3,3
Ann Arbor,Ho Chi Minh City,3,3
Atlanta,Tianjin,3,3
Boulder,Nanjing,3,3
Copenhagen,Kuala Lumpur,3,3
Dalian,Toronto,3,3
Geneva,Redmond,3,3
Atlanta,Hsinchu,3,3
Helsinki,Redmond,3,3
Hsinchu,Stockholm,3,3
Brisbane,Cairo,3,3
Hsinchu,Kyoto,3,3
Kyoto,Xi'an,3,3
Ann Arbor,Taipei,3,3
Dallas,Jakarta,3,3
Nanjing,Phoenix,3,3
Edinburgh,Suzhou,3,3
Phoenix,Redmond,3,3
Daejeon,San Diego,3,3
Daejeon,Palo Alto,3,3
Daejeon,Los Angeles,3,3
Brisbane,Ottawa,3,3
Hefei,Rome,3,3
Denver,Hefei,3,3
Austin,Daejeon,3,3
Ann Arbor,Xi'an,3,3
Lausanne,Xi'an,3,3
Ankara,Kuala Lumpur,3,3
Chicago,Dalian,3,3
Cairo,Ottawa,3,3
Denver,Kyoto,3,3
Delft,Redmond,3,3
Bangkok,Rome,3,3
Bengaluru,Daejeon,3,3
Ankara,Tel Aviv,3,3
Kuala Lumpur,Ottawa,3,3
Tel Aviv,Waterloo,3,3
Dalian,Los Angeles,3,3
Hefei,Hyderabad,3,3
Dallas,Nanjing,3,3
Athens,Bangkok,3,3
Dubai,Ottawa,3,3
Dublin,Phoenix,3,3
Dalian,Ottawa,3,3
Kuala Lumpur,Redmond,3,3
Dalian,Seoul,3,3
Boulder,Kuala Lumpur,3,3
Geneva,Vienna,3,3
Chennai,Hanoi,3,3
Hsinchu,Washington,3,3
Ankara,Pittsburgh,3,3
Daejeon,Hangzhou,3,3
Chennai,Edinburgh,3,3
Edmonton,Madrid,3,3
Ankara,Waterloo,3,3
Hanoi,Pittsburgh,3,3
Phoenix,Xi'an,3,3
Daejeon,Montreal,3,3
Geneva,Mumbai,3,3
Athens,Nanjing,3,3
Lausanne,Warsaw,3,3
Daejeon,Moscow,3,3
Boulder,Helsinki,3,3
Boulder,Oxford,3,3
Daejeon,Guangzhou,3,3
Hsinchu,Suzhou,3,3
Bangkok,Hanoi,3,3
Budapest,Lausanne,3,3
Jakarta,Warsaw,3,3
Hamburg,Phoenix,3,3
Kuala Lumpur,Lisbon,3,3
Abu Dhabi,Pittsburgh,3,3
Cupertino,Redmond,3,3
Ottawa,Redmond,3,3
Hanoi,Sunnyvale,3,3
Hefei,Sao Paulo,3,3
Hanoi,Houston,3,3
Edmonton,Palo Alto,3,3
Daejeon,Dublin,3,3
Tianjin,Zurich,3,3
Chengdu,Rome,3,3
Copenhagen,Hanoi,3,3
Chennai,Hefei,3,3
Hsinchu,San Jose,3,3
Lausanne,Redmond,3,3
Dallas,Edinburgh,3,3
Dallas,Kyoto,3,3
Athens,Ho Chi Minh City,3,3
Chicago,Edmonton,3,3
Ann Arbor,Tianjin,3,3
Budapest,Dalian,3,3
Dubai,Kuala Lumpur,3,3
Moscow,Tianjin,3,3
Ho Chi Minh City,Milan,3,3
Dalian,Montreal,3,3
Edinburgh,Istanbul,3,3
Edinburgh,Rome,3,3
Prague,Tianjin,3,3
Philadelphia,Tianjin,3,3
Boulder,Milan,3,3
Helsinki,Lausanne,3,3
Jakarta,Nanjing,3,3
Cairo,Miami,3,3
Ann Arbor,Hefei,3,3
Mountain View,Tianjin,3,3
Ann Arbor,Hamburg,3,3
Kuala Lumpur,Sunnyvale,3,3
Abu Dhabi,Copenhagen,3,3
Ankara,Copenhagen,3,3
Hsinchu,Philadelphia,3,3
Ankara,Sunnyvale,3,3
Cairo,Nanjing,3,3
Hefei,Pittsburgh,3,3
Redmond,Rome,3,3
Daejeon,Sydney,3,3
Delft,Nanjing,3,3
Ho Chi Minh City,Phoenix,3,3
Ankara,Edmonton,3,3
Edmonton,Waterloo,3,3
Ann Arbor,Oxford,3,3
Ann Arbor,Athens,3,3
Boulder,Brisbane,3,3
Abu Dhabi,Philadelphia,3,3
Hefei,Oxford,3,3
Hanoi,Kolkata,3,3
Kyoto,San Jose,3,3
Lausanne,Oxford,3,3
Brisbane,Lausanne,3,3
Brisbane,Delhi,3,3
Cupertino,Rome,3,3
Athens,Lausanne,3,3
Athens,Delhi,3,3
Delhi,Geneva,3,3
Delft,Sunnyvale,3,3
Abu Dhabi,Cairo,3,3
Dublin,Kuala Lumpur,3,3
Berlin,Dalian,3,3
Geneva,Hamburg,3,3
Geneva,Kuala Lumpur,3,3
Ankara,Cairo,3,3
Dubai,Hanoi,3,3
Cambridge,Geneva,3,3
Hsinchu,Vienna,3,3
Hefei,San Diego,3,3
Hanoi,Lausanne,3,3
Cupertino,Istanbul,3,3
Cupertino,Hefei,3,3
Bangkok,Ottawa,3,3
Ho Chi Minh City,Lausanne,3,3
Palo Alto,Tianjin,3,3
Abu Dhabi,Xi'an,3,3
Helsinki,Suzhou,3,3
Dublin,Tianjin,3,3
Cupertino,Geneva,3,3
Chicago,Geneva,3,3
Chengdu,Geneva,3,3
Hsinchu,Tel Aviv,3,3
Oxford,Rome,3,3
Kuala Lumpur,Taipei,3,3
Cupertino,Suzhou,3,3
Ankara,Chennai,3,3
Athens,Wuhan,3,3
Athens,Helsinki,3,3
Cupertino,Edinburgh,3,3
Ann Arbor,Dubai,3,3
Geneva,Helsinki,3,3
Istanbul,Sunnyvale,3,3
Abu Dhabi,Stockholm,3,3
Ann Arbor,Boulder,3,3
Athens,San Diego,3,3
Cairo,Phoenix,3,3
Athens,Oxford,3,3
Kuala Lumpur,Mountain View,3,3
Athens,Waterloo,3,3
Pittsburgh,Tianjin,3,3
Ankara,Ann Arbor,3,3
Cupertino,Hyderabad,3,3
Ann Arbor,Lausanne,3,3
Austin,Dalian,3,3
Delft,Milan,3,3
Dalian,Stockholm,3,3
Athens,Milan,3,3
Cairo,Kuala Lumpur,3,3
Chennai,Delft,3,3
Delft,Lausanne,3,3
Dalian,Seattle,3,3
Geneva,Xi'an,3,3
Edmonton,Pittsburgh,3,3
Delhi,Nanjing,3,3
Delhi,Wuhan,3,3
Edinburgh,Kolkata,3,3
Delft,Kuala Lumpur,3,3
Hanoi,Palo Alto,3,3
Dublin,Edinburgh,3,3
Cupertino,Stockholm,3,3
Atlanta,Hefei,3,3
Abu Dhabi,Prague,3,3
Abu Dhabi,Washington,3,3
Ankara,Budapest,3,3
Kyoto,Oxford,3,3
Cairo,Jakarta,3,3
Jakarta,Waterloo,3,3
Geneva,Montreal,3,3
Denver,Kolkata,3,3
Daejeon,Seattle,3,3
Guangzhou,Jakarta,3,3
Jakarta,Moscow,3,3
Cupertino,Kolkata,3,3
Delft,Edinburgh,3,3
Jakarta,Rome,3,3
Hefei,Waterloo,3,3
Ankara,Jakarta,3,3
Ankara,Ottawa,3,3
Cambridge,Hsinchu,3,3
Oxford,Waterloo,3,3
Bangkok,Geneva,3,3
Edinburgh,Hefei,3,3
Helsinki,Philadelphia,3,3
Brisbane,Sunnyvale,3,3
Abu Dhabi,Tel Aviv,3,3
Copenhagen,Hefei,2,2
Delft,Ottawa,2,2
Kuala Lumpur,Rome,2,2
Edinburgh,Tianjin,2,2
Cupertino,Tel Aviv,2,2
Budapest,Delft,2,2
Geneva,Suzhou,2,2
Amsterdam,Daejeon,2,2
Cambridge,Kuala Lumpur,2,2
Edmonton,Washington,2,2
Ho Chi Minh City,Suzhou,2,2
Hsinchu,Nanjing,2,2
Istanbul,Jakarta,2,2
Hsinchu,Pittsburgh,2,2
Cupertino,Waterloo,2,2
Delft,Istanbul,2,2
Ho Chi Minh City,Ottawa,2,2
Abu Dhabi,Dallas,2,2
Hsinchu,Hyderabad,2,2
Ankara,Edinburgh,2,2
Hsinchu,Lisbon,2,2
Abu Dhabi,Houston,2,2
Milan,Waterloo,2,2
Phoenix,Wuhan,2,2
Hanoi,Ottawa,2,2
Geneva,Guangzhou,2,2
Cupertino,Ho Chi Minh City,2,2
Budapest,Phoenix,2,2
Delhi,Xi'an,2,2
Copenhagen,Edmonton,2,2
Edinburgh,Milan,2,2
Delhi,Suzhou,2,2
Lisbon,Ottawa,2,2
Houston,Phoenix,2,2
Berlin,Daejeon,2,2
Cupertino,Hanoi,2,2
Kolkata,Tianjin,2,2
Chennai,Lausanne,2,2
Jakarta,San Diego,2,2
Hefei,Kuala Lumpur,2,2
Dublin,Kyoto,2,2
Jakarta,Ottawa,2,2
Hanoi,Xi'an,2,2
Edmonton,Prague,2,2
Edmonton,Tel Aviv,2,2
Oxford,Suzhou,2,2
Jakarta,Mountain View,2,2
Bangkok,Houston,2,2
Kyoto,Philadelphia,2,2
Athens,Tianjin,2,2
Dalian,Sunnyvale,2,2
Brisbane,Delft,2,2
Bengaluru,Kyoto,2,2
Boulder,Redmond,2,2
Edmonton,Ho Chi Minh City,2,2
Daejeon,Wuhan,2,2
Budapest,Geneva,2,2
Dalian,Istanbul,2,2
Cupertino,Phoenix,2,2
Abu Dhabi,San Diego,2,2
Ann Arbor,Waterloo,2,2
Dallas,Hefei,2,2
Kyoto,San Diego,2,2
Dalian,Hyderabad,2,2
Budapest,Edinburgh,2,2
Hefei,Ho Chi Minh City,2,2
Dalian,Moscow,2,2
Kyoto,Moscow,2,2
Hanoi,Tianjin,2,2
Budapest,Edmonton,2,2
Ho Chi Minh City,Kyoto,2,2
Bangkok,Cupertino,2,2
Dalian,Denver,2,2
Dalian,Munich,2,2
Dalian,Pittsburgh,2,2
Chennai,Kyoto,2,2
Helsinki,Jakarta,2,2
Helsinki,Palo Alto,2,2
Helsinki,Sunnyvale,2,2
Bangkok,Kuala Lumpur,2,2
Delft,Delhi,2,2
Helsinki,Ho Chi Minh City,2,2
Ann Arbor,Lisbon,2,2
Hefei,Houston,2,2
Oxford,Sunnyvale,2,2
Hefei,Washington,2,2
Cupertino,Dubai,2,2
Dalian,Zurich,2,2
Stockholm,Tianjin,2,2
Geneva,Ottawa,2,2
Berlin,Kyoto,2,2
Jakarta,Kuala Lumpur,2,2
Oxford,Tianjin,2,2
Chennai,Hsinchu,2,2
Miami,Tianjin,2,2
Daejeon,Ottawa,2,2
Bangkok,Dalian,2,2
Phoenix,Waterloo,2,2
Hefei,Prague,2,2
Abu Dhabi,Budapest,2,2
Daejeon,Singapore,2,2
Jakarta,Tel Aviv,2,2
Kuala Lumpur,Pittsburgh,2,2
Daejeon,Suzhou,2,2
Hefei,Madrid,2,2
Daejeon,Warsaw,2,2
Brisbane,Edmonton,2,2
Cupertino,Kuala Lumpur,2,2
Cupertino,Mumbai,2,2
Kolkata,Oxford,2,2
Daejeon,Nanjing,2,2
Kyoto,Mumbai,2,2
Delft,Waterloo,2,2
Hanoi,Miami,2,2
Chicago,Kyoto,2,2
Cairo,Edmonton,2,2
Abu Dhabi,Istanbul,2,2
Hsinchu,Rome,2,2
Abu Dhabi,Rome,2,2
Hsinchu,Sunnyvale,2,2
Hanoi,Hsinchu,2,2
Sao Paulo,Tianjin,2,2
Edmonton,Redmond,2,2
Ann Arbor,Istanbul,2,2
Edmonton,Wuhan,2,2
Edmonton,Houston,2,2
Hanoi,Redmond,2,2
Abu Dhabi,Ottawa,2,2
Cairo,Oxford,2,2
Abu Dhabi,Waterloo,2,2
Abu Dhabi,Ho Chi Minh City,2,2
Tianjin,Washington,2,2
Geneva,Rome,2,2
Kyoto,Vienna,2,2
Edinburgh,Kuala Lumpur,2,2
Ottawa,Phoenix,2,2
Delft,Tel Aviv,2,2
Hefei,Philadelphia,2,2
Helsinki,Xi'an,2,2
Athens,Sunnyvale,2,2
Ankara,Miami,2,2
Cupertino,Tianjin,2,2
Boulder,Chengdu,2,2
Hsinchu,New Delhi,2,2
Hsinchu,Kolkata,2,2
Geneva,Palo Alto,2,2
Delhi,Hsinchu,2,2
Cairo,Sunnyvale,2,2
Ankara,Athens,2,2
Geneva,Philadelphia,2,2
Edinburgh,Ottawa,2,2
Kyoto,Pune,2,2
Hefei,Helsinki,2,2
Daejeon,Pittsburgh,2,2
Daejeon,Paris,2,2
Daejeon,Madrid,2,2
Daejeon,Kolkata,2,2
Denver,Geneva,2,2
Phoenix,Tel Aviv,2,2
Hsinchu,Jakarta,2,2
Brisbane,Daejeon,2,2
Jakarta,Philadelphia,2,2
Abu Dhabi,Brisbane,2,2
Cupertino,Delft,2,2
Delft,Rome,2,2
Kyoto,Warsaw,2,2
Abu Dhabi,Hanoi,2,2
Chicago,Daejeon,2,2
Bangkok,Edinburgh,2,2
Ottawa,Waterloo,2,2
Guangzhou,Kyoto,2,2
Daejeon,Taipei,2,2
Edinburgh,Hanoi,2,2
Brisbane,Geneva,2,2
Istanbul,Phoenix,2,2
Cambridge,Jakarta,2,2
Ankara,Daejeon,2,2
Hefei,Kyoto,2,2
Hefei,Mumbai,2,2
Cupertino,Dalian,2,2
Kyoto,Waterloo,2,2
Lausanne,Ottawa,2,2
Edmonton,San Diego,2,2
Hanoi,Nanjing,2,2
Delft,Miami,2,2
Jakarta,Lausanne,2,2
Ankara,Suzhou,2,2
Lausanne,Suzhou,2,2
Abu Dhabi,Bangkok,2,2
Kuala Lumpur,Milan,2,2
Lausanne,Rome,2,2
Ann Arbor,Delft,2,2
Edinburgh,Helsinki,2,2
Hanoi,Helsinki,2,2
Chennai,Geneva,2,2
Boulder,Jakarta,2,2
Geneva,Nanjing,2,2
Kyoto,Prague,2,2
Istanbul,Kuala Lumpur,2,2
Brisbane,Copenhagen,2,2
Delft,Kolkata,2,2
Geneva,Tianjin,2,2
Dubai,Hefei,2,2
Kyoto,Madrid,2,2
Cairo,Suzhou,2,2
Mumbai,Tianjin,2,2
Cupertino,Lausanne,2,2
Daejeon,Redmond,2,2
Brisbane,Suzhou,2,2
Copenhagen,Jakarta,2,2
Ankara,Phoenix,2,2
Budapest,Hanoi,2,2
Kolkata,Kuala Lumpur,2,2
Kuala Lumpur,Oxford,2,2
Kyoto,Suzhou,2,2
Brisbane,Waterloo,2,2
Hsinchu,Sao Paulo,2,2
Bangkok,Phoenix,2,2
Ankara,Xi'an,2,2
Cambridge,Dalian,2,2
Cairo,Waterloo,2,2
Dalian,Melbourne,2,2
Ankara,Lausanne,2,2
Copenhagen,Ottawa,2,2
Ann Arbor,Daejeon,2,2
Daejeon,Pune,1,1
Daejeon,Philadelphia,1,1
Kyoto,Palo Alto,1,1
Cupertino,Jakarta,1,1
Geneva,Phoenix,1,1
Dalian,San Jose,1,1
Ann Arbor,Cupertino,1,1
New Delhi,Tianjin,1,1
Cupertino,Kyoto,1,1
Ann Arbor,Budapest,1,1
Atlanta,Dalian,1,1
Oxford,Phoenix,1,1
Daejeon,Vancouver,1,1
Hefei,Phoenix,1,1
Cupertino,Edmonton,1,1
Geneva,Hanoi,1,1
Ann Arbor,Hanoi,1,1
Dalian,Washington,1,1
Boulder,Dalian,1,1
Chennai,Edmonton,1,1
Chengdu,Edmonton,1,1
Delft,Hefei,1,1
Bangkok,Edmonton,1,1
Houston,Kyoto,1,1
Cairo,Hefei,1,1
Dalian,Ho Chi Minh City,1,1
Tianjin,Warsaw,1,1
Daejeon,Munich,1,1
Daejeon,Oxford,1,1
Delft,Ho Chi Minh City,1,1
Daejeon,Melbourne,1,1
Houston,Hsinchu,1,1
Edmonton,Kolkata,1,1
Dalian,Sao Paulo,1,1
Redmond,Tianjin,1,1
Kuala Lumpur,Phoenix,1,1
Hefei,Hsinchu,1,1
Ottawa,Tianjin,1,1
Kyoto,Ottawa,1,1
Daejeon,Prague,1,1
Delft,Xi'an,1,1
Edmonton,Nanjing,1,1
Daejeon,New Delhi,1,1
Athens,Kyoto,1,1
Dallas,Suzhou,1,1
Kyoto,Sao Paulo,1,1
Hanoi,Oxford,1,1
Ankara,Philadelphia,1,1
Lisbon,Tianjin,1,1
Istanbul,Kyoto,1,1
Copenhagen,Suzhou,1,1
Brisbane,Tianjin,1,1
Dalian,Kolkata,1,1
Edmonton,Rome,1,1
Daejeon,Hamburg,1,1
Edmonton,Phoenix,1,1
Hyderabad,Kyoto,1,1
Dalian,Lisbon,1,1
Geneva,Lausanne,1,1
Jakarta,Phoenix,1,1
Abu Dhabi,Jakarta,1,1
Dalian,Miami,1,1
Dalian,Hsinchu,1,1
Dalian,Dallas,1,1
Delft,Tianjin,1,1
Ann Arbor,Jakarta,1,1
Edinburgh,Lisbon,1,1
Daejeon,Houston,1,1
Cairo,Hsinchu,1,1
Athens,Geneva,1,1
Athens,Ottawa,1,1
Hsinchu,Tianjin,1,1
Jakarta,Oxford,1,1
Bangkok,Xi'an,1,1
Brisbane,Cupertino,1,1
Edmonton,Helsinki,1,1
Madrid,Tianjin,1,1
Boulder,Hsinchu,1,1
Kyoto,Tianjin,1,1
Dalian,Mountain View,1,1
Hsinchu,Mumbai,1,1
Hsinchu,Waterloo,1,1
Jakarta,Suzhou,1,1
Daejeon,Lisbon,1,1
Delft,Hanoi,1,1
Cairo,Ho Chi Minh City,1,1
Brisbane,Dalian,1,1
Hefei,New Delhi,1,1
Hanoi,Philadelphia,1,1
Bangkok,Suzhou,1,1
Dalian,Delft,1,1
Dalian,Pune,1,1
Bangkok,Lausanne,1,1
Athens,Edinburgh,1,1
Hefei,Ottawa,1,1
Ankara,Delft,1,1
Hamburg,Hefei,1,1
Dubai,Jakarta,1,1
Boulder,Suzhou,1,1
Abu Dhabi,Redmond,1,1
Abu Dhabi,Kuala Lumpur,1,1
Ankara,Kyoto,1,1
Abu Dhabi,Hefei,1,1
Abu Dhabi,Kyoto,1,1
Dalian,Dublin,1,1
Dalian,Mumbai,1,1
Dalian,New Delhi,1,1
Suzhou,Waterloo,1,1
Hefei,Lisbon,1,1
Geneva,Sunnyvale,1,1
Hanoi,San Diego,1,1
Brisbane,Hanoi,1,1
Kuala Lumpur,Palo Alto,1,1
Hefei,Kolkata,1,1
Cupertino,Delhi,1,1
Dalian,Palo Alto,1,1
Boulder,Geneva,1,1
Ankara,Cupertino,1,1
Houston,Oxford,1,1
Hefei,Miami,1,1
Geneva,Hefei,1,1
Dublin,Hefei,1,1
Hsinchu,Lausanne,1,1
Edinburgh,Kyoto,1,1
Dubai,Tianjin,1,1
Edinburgh,Waterloo,1,1
Budapest,Hefei,1,1
Chengdu,Daejeon,1,1
Chennai,Daejeon,1,1
Daejeon,Dalian,1,1
Daejeon,Hefei,1,1
Daejeon,Hyderabad,1,1
Daejeon,Kuala Lumpur,1,1
Daejeon,Rome,1,1
Hsinchu,Ottawa,1,1
Daejeon,Vienna,1,1
Dalian,Kuala Lumpur,1,1
Rome,Suzhou,1,1
Dalian,Rome,1,1
Dalian,Sydney,1,1
Kuala Lumpur,Suzhou,1,1
Budapest,Daejeon,1,1
Barcelona,Daejeon,1,1
Hanoi,Kuala Lumpur,1,1
Kyoto,Sunnyvale,1,1
Abu Dhabi,Hsinchu,1,1
Abu Dhabi,Hamburg,1,1
Daejeon,Stockholm,1,1
Daejeon,Ho Chi Minh City,1,1
Daejeon,Dallas,1,1
Kyoto,Nanjing,1,1
Ann Arbor,Bangkok,1,1
Daejeon,Waterloo,1,1
Copenhagen,Geneva,1,1
Atlanta,Kyoto,1,1
Cairo,Kyoto,1,1
Kyoto,Rome,1,1
Abu Dhabi,Phoenix,1,1
Hefei,Redmond,1,1
Cupertino,Milan,1,1
Edmonton,Hanoi,1,1
Hefei,Milan,1,1
Ankara,Hefei,1,1
Kolkata,Kyoto,1,1
Brisbane,Kyoto,1,1
Bangkok,Kyoto,1,1
Dalian,San Diego,1,1
Dalian,Prague,1,1
Cairo,Dalian,1,1
Bangkok,Cairo,1,1
Ankara,Dalian,1,1
Sunnyvale,Tianjin,1,1
Edmonton,Istanbul,1,1
Hefei,Tel Aviv,1,1
Hefei,Lausanne,1,1
Ho Chi Minh City,Kuala Lumpur,1,1
Geneva,Pittsburgh,1,1
Hefei,Jakarta,1,1
Kyoto,Lisbon,1,1
Kyoto,New Delhi,1,1
Kyoto,Pittsburgh,1,1
Phoenix,Suzhou,1,1
Edinburgh,Phoenix,1,1
Brisbane,Hefei,1,1
Geneva,Sao Paulo,1,1
Delft,Phoenix,1,1
Cairo,Delft,1,1
Lausanne,Phoenix,1,1
Abu Dhabi,Denver,1,1
Copenhagen,Tianjin,1,1
Ankara,Hsinchu,1,1
Tianjin,Waterloo,1,1
Rome,Tianjin,1,1
Phoenix,Tianjin,1,1
Helsinki,Tianjin,1,1
Delhi,Tianjin,1,1
Hanoi,Hefei,1,1
Houston,Kuala Lumpur,1,1
Jakarta,Redmond,1,1
Kolkata,Warsaw,1,1
Edmonton,Xi'an,1,1
Edmonton,Ottawa,1,1
Ann Arbor,Edmonton,1,1
Daejeon,Xi'an,1,1
Daejeon,Washington,1,1
Daejeon,Tel Aviv,1,1
Daejeon,Sunnyvale,1,1
Daejeon,San Jose,1,1
Daejeon,Mumbai,1,1
Daejeon,Mountain View,1,1
Daejeon,Lausanne,1,1
Daejeon,Edinburgh,1,1
Abu Dhabi,Daejeon,1,1
Geneva,Jakarta,1,1
Budapest,Hsinchu,1,1
Cairo,Tel Aviv,1,1
Delhi,Edmonton,1,1
Edinburgh,Edmonton,1,1
Daejeon,Edmonton,1,1
Boulder,Edinburgh,1,1
Helsinki,Kuala Lumpur,1,1
Athens,Xi'an,1,1
Athens,Dubai,1,1
Daejeon,Delft,1,1
Istanbul,Lausanne,1,1
Ann Arbor,Dalian,1,1
Edmonton,Kuala Lumpur,1,1
Guangzhou,Phoenix,1,1
Hanoi,Rome,1,1
Sao Paulo,Suzhou,1,1
Brisbane,Kuala Lumpur,1,1
Bangkok,Delft,1,1
Edmonton,Oxford,1,1
Cairo,Xi'an,1,1
